,sentiment,tweet
2496,0,my girl tjlefebvre is missing anyone seen her this evening 
2497,0,is not really feeling twitter at all 
2498,0,splont i have a meeting all morning today if that makes you feel better though i finish tomorrow until next weds to make you hate me
2499,0,in zombie mode today kids are ill and kept me up till am up for work at am 
2500,0,people who have had this and she says they have all been the same its vicious 
2501,0,im missin my babyreally needed to talk to him today 
2502,0,school and errands without will and thats the sad part
2503,0,ive got such a lot at the moment doubt im going to get chance to book time off with the family this easter hols 
2504,0,i have to apply for international driver licence not for competition of course to go to nurburgring in may must take halfday off 
2505,0,goulandris email provider 
2506,0,laurenbavin hey you didnt tell me you had one of those jealous 
2507,0,morning im baggered been the gym then off to work later 
2508,0,princessshorty aww sorry to hear hope it gets better listening to a podcast of the debate now you spoke brilliantly
2509,0,davedynamix im still sad over marley amp me also that damn clearancedog 
2510,0,ashleyemma lucky devil im dreaming of a crispy bacon sandwich but no one as yet has volunteered to go get one 
2511,0,think i saw some magic on sunday against salford i saw hull fc come out onto the pitch but after that they vanished 
2512,0,doing the usual with breakie in starbucks before heading out for the morning with cameras but weather looking shite at this stage 
2513,0,georgemackie i dont sell very often on ebay 
2514,0,tommcfly did you know that johnsons baby use animals like cute bunnies to test their products 
2515,0,cant sleep bc i drank a diet coke pmsucks bc i have to wake up at am 
2516,0,one triop down one to go 
2517,0,damn i need to learn 
2518,0,darn it i woke up with a great idea for a lime article and i forgot what it was 
2519,0,thinking the shorts and flip flops may have been a bad idea 
2520,0,mikebreed its all up to us mike i understand what you say but i think its us that need to change my opinion but yours is good too lol
2521,0,im waiting for a parcel and its just not arriving argh hurry up hurry up
2522,0,knotserious oh btwdjrocko amp i tried to go to that cuban buffet i told u aboutso excitedits closed on mondays sad story
2523,0,gingha it is i have the docs so morning off and then into work freecycling what you getting
2524,0,should have stayed at home 
2525,0,bit lonely on here dont seem to have many friends who actually use twitter oh well
2526,0,artemisiii oh no is it the laundry powder maybe im allergic to some and since jeans are usually so fitted it makes it worse
2527,0,i need some inspiration before i hit the kitchen tonight 
2528,0,accidentally listened to the new sugababes album playing four girls aloud hits sequentially to purge the memory
2529,0,going to walk my dogs and shower before bed sad the yankees lost the first game monday too boooo 
2530,0,exmi hey doll sorry to hear bout ur doggie hope he comes home soon would help u look if i werent so far away
2531,0,is upset that she couldnt find quotchurch of the flying spaghetti monsterquot on twitter to follow 
2532,0,why wont anyone enjoy pretty films with me 
2533,0,feels like i am comming down with somethinglets hope its just a cold 
2534,0,is not sleeping damnit tminus hours and counting until i have to get the kids up for school 
2535,0,rochellesheree i missed you is wednesday your day off or is that thursday
2536,0,missed the train to york no wifi and blackberry battery is going to die soon not a good start to the day 
2537,0,theoryofmind woppygook omniaaaa i said no to the crackberrryyy time to depart with my flip phone 
2538,0,hermes packetdienst sucks 
2539,0,had too much fun last night paying for it now going to go and fry an egg 
2540,0,no squirrels today they must be hiding
2541,0,nmcgivney yeah ploughed around there last night but nothing happening 
2542,0,ali omg did daughter not come home last night what a huge worry i would have been out of my mind poor you 
2543,0,just bought a car and my impending fatherhood is affecting my judgement out with plans of a ci and in with a rav 
2544,0,even after the aust gov rolls out its bln mb bband well still be way behind most of the rest of the worlds bband speeds 
2545,0,bnish dan and i grabbed yardhouse earlier why didnt you pirate it i was so disappointed 
2546,0,in work early for team meeting but forgot my lunch 
2547,0,im not worried about them cutting my hours down so i start at am every day except i may have to give up my morning starbucks 
2548,0,mrjoe sorry to hear about the bike 
2549,0,aliceverheij on ms xp im afriad laptop is about yrs old and think its just a bit messed up 
2550,0,well i was going to rpm vespa needs oil i aint going anywhere 
2551,0,my fast remains un broken 
2552,0,its been a year since mark speight died a year goes so fast
2553,0,this is exactly why as cities burn worries me quotas cities burns third and most likely final outingquot from their new album review 
2554,0,i dont like this malarky i should be out seeing my friends who i havent seen in months stupid work 
2555,0,aw balls the new shirt i got at aerie today doesnt fit i wear a medium but they only had a small in the one
2556,0,saulwilliams third budget of the yr in ireland today they want to tax text messages pray for the poets 
2557,0,finished the second research paper of the week its tuesdaykind of kill me test friday 
2558,0,jpiasentin same but unfortunately i have to pack now 
2559,0,will probably be in scotland next week httpplurkcompnivz
2560,0,im having a panic attack so i cant sleep distracting myself with tv and internet hope this goes away soon 
2561,0,susanstn opps still unable to dm you at the moment maybe twitter bugs after the maintenance
2562,0,my project is going down the drain legal issues seem to have dealt a fatal blow
2563,0,wheres my heat and grazia subscriptions hes probably delivered them next door 
2564,0,is missing n ol frend amp is thinking bout her rite now 
2565,0,brahhh quit smoking cigs i dont want to look old plus i cant breath haha
2566,0, omy jus woke up but was wishing i woke up sumwer in ny lol
2567,0,school suxxx wish i was on tourny again 
2568,0,ainzdj mate what time you gettin there not gonna be able to hang around for the late bit but comin down to support you fo sho
2569,0,mathie makes for hard work for small businesses 
2570,0,well isnt that great now im really sick all coughing and having a sore throat 
2571,0,got up at mistakenly it shouldve been 
2572,0,got the brainbone daily question wrong httpappsfacebookcombrainbonestatsreftw
2573,0,phillyd wishing you the best lt
2574,0,rockchic i normally go with pumpkin patch but a bit skint at the minute 
2575,0,headtotail thank you i feel sad but hope we can give her a nice life til the end now
2576,0,msjheart lol yeah im good i just gotta unplug it and use the other one until i can hustle up bucks for a new one 
2577,0,cant sleep once again i need to cuddle 
2578,0,robertzalme yes i do too much theory getting in not much solutions coming out 
2579,0,going to school in twenty minutes i have a headache tt im not looking forward to meeting my angry teacher 
2580,0,its wayy to early to be awake zzz 
2581,0,attack of the hayfever noooo 
2582,0,need hugs 
2583,0,neevd know of any more sites to play games on ill never get past the second footpath on frogger 
2584,0,playing killzone the demo 
2585,0,iloveac slut you never talk to me but yet you talk to rinn waa waaa waaaaaaaa lol i love you courtney 
2586,0,mrsfr yes unfortunately the date clashed with an important and long standing family party got to do it on my own 
2587,0,i am having my coffee i see frost on the car windows i suspected there would be some this am i hope i am not so tired today
2588,0,my comp is so screwed up 
2589,0,jessicafilan it is 
2590,0,charliecondou skinmusic more like 
2591,0,crazytwism i knowthey block orkut in dubai in oman they have orkut accessbut skype is banned ru from the gulf
2592,0,hates the waiting game she hates uncertainties too 
2593,0,my throat hurts i think i have a cold 
2594,0,now im kind of sad after all the bullshit i found out 
2595,0,owi totally ate pavement this morn at stephens green luas stopso soreand there was a freaking tv camera thereof all the times to fall 
2596,0,jamming postponed again boohoohoozx damn you flu bug 
2597,0,my baby just went home 
2598,0,another morning at net towers still on deadline 
2599,0,wakey wakey im bored my dog is annoying he weights pounds and doesnt want to come off of my knees
2600,0, i miss family guyyy 
2601,0,tired and borrrrrred this vacation sooooooo hot
2602,0,just sitting waiting 
2603,0,sitting at home watching jeremy kyle and bored 
2604,0,still in germany 
2605,0,stuck on my own at work super stressed i wish i was somewhere else 
2606,0,kateblogs no its because im an author not a subscriber 
2607,0,why am i up so early i am bored and have had that trantula song stuck in my head for the past hour wwwstalkdailycomgeorg 
2608,0,feels like a cramp quite disconcerting 
2609,0,skynicmac shame 
2610,0,one of my sites pr dropped httpplurkcompnjlt
2611,0,mcbesty monday is usually a working day 
2612,0,maxbarners i hope it all goes well
2613,0,is supposed to work for university but the construction sight close by makes contant noise 
2614,0,crucifire damit that was my idea for todays comic just wrote it down will give credit then
2615,0,zen sushi for lunch todaylooks like its raining outside 
2616,0,ashley tisdale i love you but why did you dye your hair 
2617,0,didnt announce reading lineup 
2618,0,ronjeffries id love to hire you again too it was tons of fun last time i dont do the budget tho or the hiring 
2619,0,off to see my german girl for her last night in brisbane 
2620,0,micameli my friend was supposed to be having one but it hasnt been arranged yet 
2621,0,lan at jetblackonyxs with missmell was a blastyblast now its time for home 
2622,0,gnah inner tube exploded gotta get a taxi to work or be late 
2623,0,good morning i am going for a run this morning then its off to the dentist for some drilling 
2624,0,cubedweller gah not for me on freeview then still if they brought over the colbert report id consider switching just to get that
2625,0,im in my clinic its booring httptwitpiccomyqq
2626,0,only more days left in london where did the time go 
2627,0,jerrrm today can not meeting the whole day gilaaaa 
2628,0,hungry dreaming of yumyums
2629,0,no gym yesteday they have a all new gym so i need a new induction good news is its booked for wednesday woot
2630,0,ughhhhh i so didnt see that coming on house ilu bb 
2631,0,gfalcone nawww take me to london please cornwalls boring 
2632,0,my website is down 
2633,0,kingkiwi i want to be somewhere with no rain its not very nice here today
2634,0, letters to be sent out better start writing now 
2635,0,llordllama oh no i had an obadiah too names that start with e are generally good
2636,0,valdezign hmm this beta of nambu has pingfm and friendfeed disabled boo 
2637,0,ohhh not very well and ive lost my voice 
2638,0,arizonaaaa japannaly hhhahaha now you cant go thursday you bitch jk hahaha httptumblrcomxejjtjw
2639,0,booo ee you suck why daniella dont bring sam back at all if it has to be her not happy 
2640,0,fabianv what kind of docs and what are you using to write them were always behind on our docs 
2641,0,wishes she didnt have om homework to do right now 
2642,0,ok heres the deal i live in a small town ive never seen anythin famous n anyway so i thought i might luck up on something 
2643,0,duskyazure least u got lie in i ve bn up way long mrs woke up at am this morning amp dragd me out of slumberlnd the same time 
2644,0,im trying to plan tripslow budget thoughdont think it is working 
2645,0,ianhanlon me and scobz goal is to get a celeb to respond to one of our tweets before we go to sleep i may not get any sleep 
2646,0,nobody ever speaks to me now 
2647,0,waiting for tom to call 
2648,0,its mums birthday im glad she likes her pressies im looking forward to party time later this week but sad im not going to cornwall 
2649,0,dajbelshaw sounds like my every day except gym
2650,0,my car arrived maybe ill get it on thursdaydamn paperwork 
2651,0,someone ratsofatsorat left a few sips of mocha in the reusable coffee mug last week now its chunky 
2652,0,omg whats with windows vista today tried installing it on my windows laptop and its died reinstall 
2653,0,i mean nobody goes on this anymore x
2654,0,dear twitter i have bug bites on my leg they r itchyyyy haha just got outta the shower uhh night
2655,0,thomassonora i had the same problem poken error
2656,0,tracitoguchi nah not really feeling it come back on 
2657,0,mushyv ahhhhh that hoff programme sounded classs i fuckin missed it hopes theres a repeat innit
2658,0,confused what he should do with his life 
2659,0,grunt good luck with the big meeting i hope the rumour mill is wrong
2660,0,jxx is the white guy manager there the one that shouts when you walk in i wanna go back and feast
2661,0,no missing again on thursday is the worst 
2662,0,hello world i dont like to do physics 
2663,0,going to the dentist again i mean tooth spa right valeriekhoo 
2664,0,my boyfriend means the world to me but he just doesnt seem to see it muchless understand 
2665,0,natazzz hurt and sad 
2666,0,finished marking cant celebrate yet tho got to communicate marks amp feedback to all those online students rest of the night gone there 
2667,0,is still sick hate this 
2668,0,simon felice is no longer playing with the felice brothers im not sure how i feel about that 
2669,0,ears size hurt watching chaos theory wonderful movie love it
2670,0,going on holidays with my friend tomorrow exited but no twitter 
2671,0,looks like the nobel peace prize is simply a popularity contest httptinyurlcomcffzh
2672,0,oww the poor darling body of missing tracy girl sandra cantu found inside suitcase wwwtinyurlcomdfhvzg tracy
2673,0,ugh why did my mum wake me up so early geesh i need sleep and princessnadysthere is noth awww 
2674,0,but i have to work now so no time to play 
2675,0,haylieofficial every night 
2676,0,no post or even any email nobody loves you when your down id take a long walk but dont have energy to get out of chair 
2677,0,via chrismevans argh driving into london today made a wrong turn at kingsx stuck in an extra minutes of logjam traffic 
2678,0,mattgd i dont like you not having internet you dont tweet as much 
2679,0,jodielane jodie are you awake are you hungry do you need anything coz im leaving coz you wont talk to me 
2680,0,llaacceeyy haha im not a good cook at all it looks pretty foul right now love having voguettes on twitter yay nice to meet you x
2681,0,needs to go to the dentist now what a perfect start for the holidayshm 
2682,0,has no milk for a cup of tea 
2683,0,mother fuckers changing the rotas without telling me not cool off to work 
2684,0,why can i not add my boyfriend 
2685,0,arghhhhhh cant put a profile picture here so im sorry guys dont know what to do now 
2686,0,lolzitsmel paranormal was pretty good tonight
2687,0,glinner dont think thats the right username for mr brooks 
2688,0,its a grey day in london come back sun all is forgiven 
2689,0,i hate windows movie maker sony vegas come back i cant download it anymore my brother banned me from downloading 
2690,0,i cant stop laughing this burger king commericalim so easily amused 
2691,0,davidkudrev its just a pity that facebook chat has exceeded even msns amazingly level of unreliability 
2692,0,pity ill have to remove it because its irrelevant 
2693,0,hubby has such a tight scedule for us during easter vaca that its stressing me out visits all over denmark in days 
2694,0,rickrodgers just kidding man rim doesnt even have a sync client for linux and the opensync package sucks at least it can charge lolz
2695,0, oh and my agents had me booked out the wrong days x
2696,0,going out with josh of course i broke up with will but was it the right thing to do i feel so bad so confused
2697,0,i wish my new glasses werent so expensive 
2698,0,yummy pizza for dinner top of mouth burnt now though 
2699,0,literally spitting blood 
2700,0,im just a little bit bored down here in warrnambool only so many animal docos you can handle
2701,0,wordpress is being a bitchass bitch otherwise thered be a new silence remix up 
2702,0,casasteve vw forums are a nightmare for that enthusiasts on forums always results in politics and bitching 
2703,0,is awake at a sensible time and is doing alot of coursework bohoo 
2704,0,schofe that sounds like a great show shame im at work 
2705,0,wyldceltic so i read im glad youre doing better 
2706,0,emperoremil yup im at work im on midshift na e 
2707,0,burjz ugh i didnt mean to sign off and then when i got back you were gone 
2708,0,my babys heading for perth 
2709,0,uh d why did the dentists hurt today holy crap i feel like my teeth are all about to fall out 
2710,0,nobody will let me make one giant cookie 
2711,0,going for a ride i hate my legs 
2712,0,feels sick and needs foood i cant find my camera anywhere last night was good lindsays house is pretty ruined eek
2713,0,omkarkurode you won coz i created quotavenuesquot for you and yeah i made the mistake of choosing tango over zone 
2714,0,sometimes youtube has no sound on ubuntu 
2715,0,cannot find her phone 
2716,0,might have to go to hospital on my foot for an xray have to wait for the doctor to call me back to confirm i hate hospitals 
2717,0,ahh sorry yall for not being able to twitter from the show my phone so did not work in there at all but brit was amazeingahhh
2718,0,im so damn tired today actually i need to take a nap when im at home but theres no time 
2719,0,just woke up tiresome times 
2720,0,heromancer come back to orlando again sooon i couldnt make it to the show sadly 
2721,0,wishes restaurant city or pet society could be ported to the iphoneitouch httpplurkcompnlb
2722,0,not twittering in the past days obviously am and taking a small break from ochem 
2723,0,omg this bed is making me sick i cant even sleep in it 
2724,0,on our way to the hospital please keep praying 
2725,0,just had a bowl of bran flakes and is about to ave a shower and do revision 
2726,0,phillcoleman i had it as low as last night 
2727,0,sarahlsharp oops feel like im breaking a few hearts now 
2728,0,shystieuk wish me luck gotta go london ging great olmand street for a appointment really scared xxxx
2729,0,devdsp hrm your last two posts make it sound like im holding you back 
2730,0,etnobofin even google translator does not get it 
2731,0,might have to go to hospital for my foot for an xray have to wait for the doctor to call me back to confirm i hate hospitals 
2732,0,thi m v ci u b in 
2733,0,i know i shouldnt feel upset about losing a follower who was probably a porn star or trying to sell me something and yet i do 
2734,0,arghfirefox has just removed a bookmarks folder my sharepoint folder including all links within no idea whyhow
2735,0,delustre i wanna watch dollhouse i havent seen any eps yet i lt eliza dushku so much lol
2736,0,kourtneykardash i need get my beach bod back 
2737,0,just saw dan off neighbours walking down chapel streetrandom feeling like they are going to fire me at work any got a job going
2738,0,jansmells maybe you should stop being so lazy 
2739,0,goosed sorry for procrastinating while you were gone 
2740,0,macbatchelor ah wont be at rehearsal tonight we are awaiting the imminent arrival
2741,0,clairefallen nah everyone 
2742,0,snow in april this sucks 
2743,0,colbsi flickrs not letting me view it says its private 
2744,0,misswyn i bet you are i remember easter as a kid was so excited youll have a great day
2745,0,xambix wow welcome home eh thats well shit especially just coming back off holiday some fucking people
2746,0,blueeyedbomber excellent missed you saturday night 
2747,0,tiahn good coz you dont have to be therebad coz you dont get paid 
2748,0,it was going to be sunny today right why do forecasters always put my hopes up fb
2749,0,ollien and carousella i cant i have another doctors appointment at and another one at sucks
2750,0,still a bit sick but working on articles today
2751,0,last days in my nice little office dont wanna move 
2752,0,doesnt want to go college want to cuddle my babyyy
2753,0,hmm shoulder is making some bad noises if i move my arm back and forth i know dont do it fear a return to physio may be required 
2754,0,happyahma welcome back sorry to hear about the ants 
2755,0,rhyswynne thats a pest grr to spam
2756,0,odannygirl oh yesses i have quotroad rashquot all over my hip lovely ay i so rock
2757,0,whyvee welcome home sounds like a hell of a journey back 
2758,0,got an offer to go camping at fraser island for the weekend would jump on the offer without a nd thought but its forecast to rain 
2759,0,latexfetish sadly thats not a feed for wordpress a feed usually would be blacomfeed or blacomfeedrss but those two dont exist
2760,0,kristenkreuk fiuhh nice to get info from you im one of your fans from indonesia and still waiting for your movie in my country thanx
2761,0,dont want to leave college 
2762,0,i cant give up smoking i tried but its not easy 
2763,0,httptwitpiccomyz see where weve been moved too dwsr
2764,0,tayswift i was up at am btw congrats on winning album of the year you deserve it i cant not shed a tear to white horse
2765,0,hedgewytch oh thats horrible about innocent smoothies we love them but if they start putting rubbish in them 
2766,0,i cant sleep theres a fight outside how inconsiderate i wanna go sleep 
2767,0,is frightened cos its spider time i hope the flat repels them as i unfortunately havent got a man to save me 
2768,0,having casual unprotected tweets with twats ill probably never see again my mom will be so dissapointed 
2769,0,going out sidee in dee cold 
2770,0,has insomnia and a headache 
2771,0,virtuallin i actually really like taub for some reason i thought the bromance with kutner was cute still kutner sigh 
2772,0,watched smallville x last nite httptwurlnliyard ep couldve been so much more but yet again the decisions made fail to impress 
2773,0,last time i watched this movie it had this huge epiphinal line that was exactly what i needed now that i need it again i cant find it 
2774,0,jazred i told you if i caved id end up abusing it much like i do facebook its because i dont have any real friends 
2775,0,cannot upload my pic 
2776,0,my personal web site was hacked what should i do
2777,0,when will i finally get over this cold 
2778,0,i really hope i suceed 
2779,0,bugger its all good today might have to error check things then 
2780,0,currently wishing i could have more of the treacle sponge and custard that louise made me last night while watching order of the phoenix 
2781,0,reports from italy death missing injured italy earthquake via rai httptinyurlcomcmja 
2782,0,you know what sucks finding out i have a burned out tail light when the stores are closed plus they are not open before i work 
2783,0,gday at the evil highschool right now 
2784,0,rain ruined the malaysian gp not much fun neither any money from it 
2785,0,ajiee thnx ajeng i will have to skip that class im totally unprepared
2786,0,on my way to chicago finally connecting through london now and will be home for measely days and then back out again 
2787,0,maxime darn cant open it on my work computer not supposed to have fun at work but thanks anyway
2788,0,janelle i want a phone that i can fbms and twitter from 
2789,0,keongzai assign someone else to do it or eff it and do it yourself 
2790,0,off to the hospital soon kinda sucks im not allowed to eat anything x
2791,0,doesnt like how much uk postal prices have just gone up now costs p more to mail a black velvet to usarotw amp p uk 
2792,0, days in york nice place photos coming soon feeling sick now though and im back at work 
2793,0,davenavarro was wondering where youd been youve been so quiet these days miss the chatty dave 
2794,0,alystoe i hope you are okay
2795,0,is at work thinking how much graveyard shift sux 
2796,0,last day of work before i go on holiday argh got fuck loads to do 
2797,0,i snickered for like twenty minutes thinking that was the awesomest name ever 
2798,0,i dont know how to use this thing and my stupid picture wont upload 
2799,0,madre is grinding on me this is gonna be a long week 
2800,0,thomasgudgeon well yes shame that you can only get the plastic one for the first generation 
2801,0,i think my tweetdeck is failing me 
2802,0,it still hurts 
2803,0,mckaylajb hey lol btw u know how to upload a picture i tried but it never shows xo
2804,0,working at home 
2805,0,its sooo super duper cold 
2806,0,misterskull awwwwww what a shame youre miles and miles away 
2807,0,just spent the last half hour making a playlist for tonight its going to be a long night 
2808,0,nattnatt you doggie dazzler im trying to work a bit today if you want we coule pop ovr and say hi later
2809,0,oh but damnfried screwing up me lunch 
2810,0,getting ready to leave calii donquott want to go home i wish i could just bring my kids here 
2811,0,has a maths examen at o clock 
2812,0,ryanseacrest tie bar i missed it on wednesday 
2813,0,nickdawson hope your knee feels better quickly though after having been on it all night 
2814,0,i am wondering why my lovely wife doesnt check or respond to my tweets 
2815,0,but of course the document with the important tables in it isnt published on the internet 
2816,0,love is a joke with no punch line 
2817,0,jonathin sorry must of left a corel install cd somewhere in you room then 
2818,0,i went to get a coffee but the kids got to the milk before i did now i have a can of coke instead 
2819,0,yoghurt overload 
2820,0,orangeflowers me too its scary not the clutter but the unclean pain keeps me awake lately but shld start subsiding in a wk or so
2821,0,good morning worlds we got snow again 
2822,0,throat killing me and missing gordon 
2823,0,fighting off the hungries 
2824,0,willieday cant sleep its and i have to be at work at dont know what the problem is 
2825,0,artemisiii aw sorry to hear that i dont know what id do without jeans in winter
2826,0,miss kabalin hates me 
2827,0,stuffy nose its preventing me from sleep any remedies
2828,0,went to bed at pm and now wide awake at am i dont have to be to work until this is going to be a long day 
2829,0,rustyrockets i tnk you need to make me smile today because you never ever write back to me but you do to everyoneee else x
2830,0,itchy eyesgrass being cutohoh 
2831,0,my damn filling just fell out half of my tooth is gone
2832,0,daftasabat i needed a lie in lol i havent slept for more than hours in a few days now its killing me 
2833,0,just watched greys anatomy i cried i will be writing now i miss meg 
2834,0,i hope not all is lost sigh 
2835,0,going to look for curtains 
2836,0,yesterday was a bad day found bernie mac died last year where was i
2837,0,is she still up is she is then u shud be online dunno how to find out 
2838,0,outoutout dunnoive emailed their website aampr sent a tweet but no repliestheyve probably got bored of fanremixers bugging them 
2839,0,wishing i could get some sleep but that probably isnt going to happen tonight 
2840,0,riry is being a pain and nomming on my hand should not have sprayed her with that cat nip mist as a joke now she is craaaazy
2841,0,silverlines aaaah jadi tiba pingin butter sugar toast huhuu 
2842,0,thats messed up 
2843,0,jennnnie yes and the next projects wool is hiding from meit was there on friday when i went to craigs place 
2844,0,why do those project reports for school need so many words am words short 
2845,0,inspiredwriting i love how i can could easily read and tweed while working with twittercom im reloading all the time 
2846,0,teleken unfortunately i dont sorry hopefully you do find someone who can though
2847,0,hang on does anyone use fax machines any more 
2848,0,drjackdr oh did you see the disaster really an horrible situation 
2849,0,just put a bid in for signed panic at the disco poster unfortunatly the fall out boy one is already over my limit 
2850,0,antzpantz well i obviosuly missed evcery single one 
2851,0,jordynhill oh i cic so much meaning to that ring but i have a feeling id lose it 
2852,0,lissie sorry just saw the post signed up even before i finished reading lolthese guys are gold feel bad for those who paid 
2853,0,i just did the sweetest ol boy he was and telling me about when he was in the war 
2854,0,swellvintage a lot better today thanks unfortunately being sick did not mean loss of apetite for me x
2855,0,sminchin sorry to hear youre unwell its the school holiday syndrome again 
2856,0,is waiting for the scrappers to come to pick up his old saab 
2857,0,everyone hates me so much 
2858,0,does not know how he got home last night 
2859,0, hours laying down on a flattened bean bag ftl 
2860,0,and it was a great song too 
2861,0,ooo dr who is on in hd ok ok im officially a sad techy geek 
2862,0,valium i needz it 
2863,0,septmourningm texas is far from phx lol what part
2864,0,luckyrivera and it was a great song too 
2865,0,ouch my toenail aaaaaaaa 
2866,0,babysitting this morning stiil its an excuse to watch the chute on cbbc
2867,0,man did i had a wacky dream this early morning loggin here looks like ats is spamming me with updates 
2868,0,i was in such a good mood this morning now not so much anymore stupid work stupid cellphone provider 
2869,0,i still cant understand linked in what sthe point of it again just got bakc from shoot bloody exhausted i need a hug 
2870,0,forgot about shitty coop ugh 
2871,0,is looking for a dress for her friend but cant find it 
2872,0,enjoying lunch at the lake of constance uh that would be cool but impossible 
2873,0,i really want a new job not particually a better one just a new one
2874,0,shaundiviney i want pizzaaaa 
2875,0,windows mobile doesnt allow me to write the stack pointer 
2876,0,need to go and do some college work and then go to work having had no food 
2877,0,terrible toothache feeling very grumpy hotels to write about in my work queue 
2878,0,pypi fail installing markdown with pip and easyinstall downloads the python version 
2879,0,y isnt it as sunny as yesterday 
2880,0,deadline ahead 
2881,0,karinhoegh so true i love frienfeed but there are so many cool apps out there that delivers value and so little time 
2882,0,damn i m missing twitter have been very busy off late and have not got enuff time to be active on twitter missing all d action
2883,0,why must we continue to say hurtful things when can we be at peace thats all ive ever wanted grr 
2884,0,savicevic aww i wont be that roommate next year
2885,0,bye every one im going to stop being a tfan i cant do this any more im a fan only becouse i want to date taryll and he dosent want me 
2886,0,ianmack first season yes descended into creepy teen boy humour in season still lt muldermoody though
2887,0,iphoneincanada no wait their cheaper package has more voice minutes its cheaper and substantially better messsedd upppp 
2888,0,i suck at making jelly cakeeeee 
2889,0,swati swati omg i missed you soo much have you heard the new jls song ahaa youre probs all jetlagged right now
2890,0,argh fantasy surfer carnage dane marlon amp nat c all out fantasysurfer
2891,0,feels slightly ill guess i shouldnt have eaten mc ds after all 
2892,0,awlred they dont exist however anodising services do exist so i could get it done 
2893,0,wishing she hadnt drunk so mush yestaday 
2894,0,i just got an amazing new pedal and i just blew both of my speakers 
2895,0,i wish i was in sydney 
2896,0,craigelder proof reading defra greener living fund bid only a govt dept could have a grant application deadline this close to easter 
2897,0,hairpins ohh how i envy you natalieeee i need a new wardrobe and something to wear out the weekend after this 
2898,0,anothera 
2899,0,swati yeah i havnt got any cradunlimited to textcall either sucks will catch up with you today sometime xxxxx
2900,0,is sad coz alisons leaving england to france tonight 
2901,0,needs a mouse looks like my lappys touch pad is giving up na httpplurkcompnni
2902,0,what do u do when u find out that the person u supported and stood behind since day tells u that in the past they tried to blow u off 
2903,0,off out to doctors appointment 
2904,0,nasa lost raw footage from the apollo mission httpwwwwiredcomwiredarchivenasahtml
2905,0,winter is slowly creeping into cape town not looking forward to it
2906,0,cheekybeer document management systems always a good idea although rarely seems to happen in practice 
2907,0,i hate this time i am super bored but everyone is sleeping 
2908,0,about to ge ready for work as i have a hour shift ahead of me x
2909,0,greyhoundgal omg front page id be so excited congratulations sorry about torres hurting his paw tho is that your dog
2910,0,im so tired for no reason other than going to bed late and sleeping in lately it makes me angry 
2911,0,denpasar good luck look forward to the update run not an option in this wind seriously blowing a real gale 
2912,0,last day at lshs tomorrow 
2913,0,cant smell tyson any more 
2914,0,wishes twitter had a translator twitter just hasnt caught on in the southern hemisphere yet theyll get there aventually i guess 
2915,0,christinastokes is sh working for you for me it says that the website is down 
2916,0,alone at the office 
2917,0,jxox ohh i hope so not stopin till i get a reply lol i wunder if marvs read all the vs lyrics haha i can imagine his nxt blog about it
2918,0,kleinjinx it seems like my inlaws are coming over easter we will have to meet another time 
2919,0,my camera spoil 
2920,0,sooo not motivated to do work 
2921,0, it still wont let me log in i know my users thier cos anth sent me a friend request
2922,0,is still waiting for a dispatch and just got up about an hour ago after sleeping hours guess ill go back to bed 
2923,0,going to sleep have a busy day going to meetings and stuff miss my girl shes in switzerland 
2924,0,marthagonemad agreed i wish it could just be pure and easy fun
2925,0,urgh my head hurts think ive had about hours sleep but the cat was miaowing no rest for the wicked
2926,0,one hour latebad plumbers 
2927,0,i really wish i was better so i could be awesome at work 
2928,0,i better be allowed to go to sway sway baby concert or ill seriously cry 
2929,0,silverlines tadi di pim udah sempet lirik mesra tapi baru abis makan definitely putting it in my agenda next time i go to pim 
2930,0,marley and me i am crying like a kid but a good movie have a good night people 
2931,0,ive lost my favourite mac lipglossim so upset about iti never lose things 
2932,0,pretty sure everything electrical in my house is slowly dying on me like i have enough money to replace all my stuff
2933,0,bed is painfully tempting right now but if i take a nap ill probably wake up at pm 
2934,0,is frustrated that rudd cant facilitate private enterprise investing in our broadband infrastructureinstead he needs to waste our money 
2935,0,mercygrl oh wow a little chubster you cant invite ppl to play uno on facebook at the moment 
2936,0,i want ffxii really bad i never got a chance to play it 
2937,0,in the garage getting an estimate for the wheel damage on my car from sundays little mishap not looking good 
2938,0,bah hairline fracture in the impellor hub titsuptuesday
2939,0,morning everyone bad dream woke me up 
2940,0,meatrack no more sneaky late arvo surfs now man i feel the late arvo glass off is now a distant memory of summer
2941,0,cant sleepi have to wake up in hours 
2942,0,samdj unfortunately it didnt work but thanks for the advice i am bed ridden today 
2943,0,dear fbdimms please give me my gb of memory back i used to have running full crippled pc
2944,0,searching for a job in berlin in summer timedont speak german 
2945,0,piccy coming soon off to watch god i wanna move to america soo baadd 
2946,0,oh no its a harrods day now i really will be sick
2947,0,tombot never mind it didnt work anyway 
2948,0,has been sick and her back is veryyy bad watching american history x wanna watch american beauty though buy it meeee
2949,0,entered a online poker tournement against others finished th 
2950,0,isnt very happy with twitter at the moment wont let me upload my picture wishing dougie or tom would reply to me
2951,0,trying to extend reading the watchmen by not reading it at all i dont want it to end 
2952,0,lucygooesy haha nice barbie backgroud he still hasnt replied lol
2953,0,well it sunny outside but im stuck indoors far far away from a window roll on dinner
